Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000003	sacCer_protein	n24	1.0	Terminal	sacCer_protein_NP_058156.1	sacCer_protein_NP_009568.1, sacCer_protein_NP_058184.3, sacCer_protein_NP_058194.1, sacCer_protein_NP_058166.1, sacCer_protein_NP_013766.1, sacCer_protein_NP_058151.1
OG0000003	sacCer_protein	n25	1.0	Terminal	sacCer_protein_NP_009568.1, sacCer_protein_NP_058184.3, sacCer_protein_NP_058194.1, sacCer_protein_NP_058166.1, sacCer_protein_NP_013766.1	sacCer_protein_NP_058151.1
OG0000003	sacCer_protein	n26	1.0	Terminal	sacCer_protein_NP_009568.1, sacCer_protein_NP_058184.3, sacCer_protein_NP_058194.1, sacCer_protein_NP_058166.1	sacCer_protein_NP_013766.1
OG0000003	sacCer_protein	n27	1.0	Terminal	sacCer_protein_NP_009568.1, sacCer_protein_NP_058184.3, sacCer_protein_NP_058194.1	sacCer_protein_NP_058166.1
OG0000003	sacCer_protein	n28	1.0	Terminal	sacCer_protein_NP_009568.1, sacCer_protein_NP_058184.3	sacCer_protein_NP_058194.1
OG0000003	sacCer_protein	n29	1.0	Terminal	sacCer_protein_NP_009568.1	sacCer_protein_NP_058184.3
OG0000003	sacCer_protein	n30	1.0	Terminal	sacCer_protein_NP_058176.1	sacCer_protein_NP_036195.3
OG0000004	sacCer_protein	n0	1.0	Terminal	sacCer_protein_NP_011253.1	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1, sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1, sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1, sacCer_protein_NP_014481.1, sacCer_protein_NP_011810.1, sacCer_protein_NP_009860.3, sacCer_protein_NP_010865.1, sacCer_protein_NP_012312.1, sacCer_protein_NP_012093.1, sacCer_protein_NP_014474.3, sacCer_protein_NP_013036.1, sacCer_protein_NP_013566.1, sacCer_protein_NP_010831.3, sacCer_protein_NP_009332.1, sacCer_protein_NP_011817.1
OG0000004	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1, sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1, sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1, sacCer_protein_NP_014481.1, sacCer_protein_NP_011810.1, sacCer_protein_NP_009860.3, sacCer_protein_NP_010865.1, sacCer_protein_NP_012312.1, sacCer_protein_NP_012093.1, sacCer_protein_NP_014474.3, sacCer_protein_NP_013036.1, sacCer_protein_NP_013566.1, sacCer_protein_NP_010831.3	sacCer_protein_NP_009332.1, sacCer_protein_NP_011817.1
OG0000004	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1, sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1, sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1, sacCer_protein_NP_014481.1, sacCer_protein_NP_011810.1, sacCer_protein_NP_009860.3, sacCer_protein_NP_010865.1, sacCer_protein_NP_012312.1, sacCer_protein_NP_012093.1, sacCer_protein_NP_014474.3, sacCer_protein_NP_013036.1, sacCer_protein_NP_013566.1	sacCer_protein_NP_010831.3
OG0000004	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1, sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1, sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1, sacCer_protein_NP_014481.1, sacCer_protein_NP_011810.1, sacCer_protein_NP_009860.3, sacCer_protein_NP_010865.1, sacCer_protein_NP_012312.1, sacCer_protein_NP_012093.1	sacCer_protein_NP_014474.3, sacCer_protein_NP_013036.1, sacCer_protein_NP_013566.1
OG0000004	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1, sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1, sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1, sacCer_protein_NP_014481.1, sacCer_protein_NP_011810.1, sacCer_protein_NP_009860.3, sacCer_protein_NP_010865.1	sacCer_protein_NP_012312.1, sacCer_protein_NP_012093.1
OG0000004	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1, sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1, sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1, sacCer_protein_NP_014481.1	sacCer_protein_NP_011810.1, sacCer_protein_NP_009860.3, sacCer_protein_NP_010865.1
OG0000004	sacCer_protein	n6	1.0	Terminal	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1, sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1	sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1, sacCer_protein_NP_014481.1
OG0000004	sacCer_protein	n7	1.0	Terminal	sacCer_protein_NP_012684.4, sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1	sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1, sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1
OG0000004	sacCer_protein	n8	1.0	Terminal	sacCer_protein_NP_012684.4	sacCer_protein_NP_076873.1, sacCer_protein_NP_012685.1
OG0000004	sacCer_protein	n9	1.0	Terminal	sacCer_protein_NP_076873.1	sacCer_protein_NP_012685.1
OG0000004	sacCer_protein	n10	1.0	Terminal	sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1, sacCer_protein_NP_012698.1	sacCer_protein_NP_013075.1, sacCer_protein_NP_013138.1
OG0000004	sacCer_protein	n11	1.0	Terminal	sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1, sacCer_protein_NP_010029.1	sacCer_protein_NP_012698.1
OG0000004	sacCer_protein	n12	1.0	Terminal	sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3, sacCer_protein_NP_012307.1	sacCer_protein_NP_010029.1
OG0000004	sacCer_protein	n13	1.0	Terminal	sacCer_protein_NP_014058.1, sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3	sacCer_protein_NP_012307.1
OG0000004	sacCer_protein	n14	1.0	Terminal	sacCer_protein_NP_014058.1	sacCer_protein_NP_015041.1, sacCer_protein_NP_015039.3
OG0000004	sacCer_protein	n15	1.0	Terminal	sacCer_protein_NP_015041.1	sacCer_protein_NP_015039.3
OG0000004	sacCer_protein	n16	1.0	Terminal	sacCer_protein_NP_013075.1	sacCer_protein_NP_013138.1
OG0000004	sacCer_protein	n17	1.0	Terminal	sacCer_protein_NP_116633.1, sacCer_protein_NP_009412.1	sacCer_protein_NP_014481.1
OG0000004	sacCer_protein	n18	1.0	Terminal	sacCer_protein_NP_116633.1	sacCer_protein_NP_009412.1
OG0000004	sacCer_protein	n19	1.0	Terminal	sacCer_protein_NP_011810.1, sacCer_protein_NP_009860.3	sacCer_protein_NP_010865.1
OG0000004	sacCer_protein	n20	1.0	Terminal	sacCer_protein_NP_011810.1	sacCer_protein_NP_009860.3
OG0000004	sacCer_protein	n21	1.0	Terminal	sacCer_protein_NP_012312.1	sacCer_protein_NP_012093.1
OG0000004	sacCer_protein	n22	1.0	Terminal	sacCer_protein_NP_014474.3, sacCer_protein_NP_013036.1	sacCer_protein_NP_013566.1
OG0000004	sacCer_protein	n23	1.0	Terminal	sacCer_protein_NP_014474.3	sacCer_protein_NP_013036.1
OG0000004	sacCer_protein	n24	1.0	Terminal	sacCer_protein_NP_009332.1	sacCer_protein_NP_011817.1
OG0000005	sacCer_protein	n0	1.0	Terminal	sacCer_protein_NP_014063.1	sacCer_protein_NP_116593.1, sacCer_protein_NP_009861.1, sacCer_protein_NP_013574.1, sacCer_protein_NP_012695.3, sacCer_protein_NP_010033.1, sacCer_protein_NP_011811.1, sacCer_protein_NP_011815.1, sacCer_protein_NP_012703.1, sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1, sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1, sacCer_protein_NP_014473.1
OG0000005	sacCer_protein	n1	1.0	Terminal	sacCer_protein_NP_116593.1	sacCer_protein_NP_009861.1, sacCer_protein_NP_013574.1, sacCer_protein_NP_012695.3, sacCer_protein_NP_010033.1, sacCer_protein_NP_011811.1, sacCer_protein_NP_011815.1, sacCer_protein_NP_012703.1, sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1, sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1, sacCer_protein_NP_014473.1
OG0000005	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_009861.1, sacCer_protein_NP_013574.1	sacCer_protein_NP_012695.3, sacCer_protein_NP_010033.1, sacCer_protein_NP_011811.1, sacCer_protein_NP_011815.1, sacCer_protein_NP_012703.1, sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1, sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1, sacCer_protein_NP_014473.1
OG0000005	sacCer_protein	n3	1.0	Terminal	sacCer_protein_NP_009861.1	sacCer_protein_NP_013574.1
OG0000005	sacCer_protein	n4	1.0	Terminal	sacCer_protein_NP_012695.3, sacCer_protein_NP_010033.1	sacCer_protein_NP_011811.1, sacCer_protein_NP_011815.1, sacCer_protein_NP_012703.1, sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1, sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1, sacCer_protein_NP_014473.1
OG0000005	sacCer_protein	n5	1.0	Terminal	sacCer_protein_NP_012695.3	sacCer_protein_NP_010033.1
OG0000005	sacCer_protein	n6	1.0	Terminal	sacCer_protein_NP_011811.1, sacCer_protein_NP_011815.1	sacCer_protein_NP_012703.1, sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1, sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1, sacCer_protein_NP_014473.1
OG0000005	sacCer_protein	n7	1.0	Terminal	sacCer_protein_NP_011811.1	sacCer_protein_NP_011815.1
OG0000005	sacCer_protein	n8	1.0	Terminal	sacCer_protein_NP_012703.1	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1, sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1, sacCer_protein_NP_014473.1
OG0000005	sacCer_protein	n9	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1, sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1	sacCer_protein_NP_014473.1
OG0000005	sacCer_protein	n10	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1, sacCer_protein_NP_011821.1	sacCer_protein_NP_011820.1, sacCer_protein_NP_011251.1
OG0000005	sacCer_protein	n11	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1, sacCer_protein_NP_009416.1	sacCer_protein_NP_011821.1
OG0000005	sacCer_protein	n12	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2, sacCer_protein_NP_011819.1	sacCer_protein_NP_009416.1
OG0000005	sacCer_protein	n13	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1, sacCer_protein_NP_009413.2	sacCer_protein_NP_011819.1
OG0000005	sacCer_protein	n14	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1, sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1	sacCer_protein_NP_009413.2
OG0000005	sacCer_protein	n15	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1, sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1	sacCer_protein_NP_009933.1, sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1
OG0000005	sacCer_protein	n16	1.0	Terminal	sacCer_protein_NP_011462.1, sacCer_protein_NP_009418.1	sacCer_protein_NP_009419.1, sacCer_protein_NP_011464.1
OG0000005	sacCer_protein	n17	1.0	Terminal	sacCer_protein_NP_011462.1	sacCer_protein_NP_009418.1
OG0000005	sacCer_protein	n18	1.0	Terminal	sacCer_protein_NP_009419.1	sacCer_protein_NP_011464.1
OG0000005	sacCer_protein	n19	1.0	Terminal	sacCer_protein_NP_009933.1	sacCer_protein_NP_009414.1, sacCer_protein_NP_009415.1
OG0000005	sacCer_protein	n20	1.0	Terminal	sacCer_protein_NP_009414.1	sacCer_protein_NP_009415.1
OG0000005	sacCer_protein	n21	1.0	Terminal	sacCer_protein_NP_011820.1	sacCer_protein_NP_011251.1
OG0000006	N0	n0	1.0	Non-Terminal	sacCer_protein_NP_010052.1, sacCer_protein_NP_014190.1, BG2_protein_QNG12741.1, BG2_protein_QNG15599.1, CBS138_protein_XP_448432.1, CBS138_protein_XP_445408.1	CBS138_protein_XP_445544.1, BG2_protein_QNG12893.1, sacCer_protein_NP_012500.3, CBS138_protein_XP_446529.1, BG2_protein_QNG13867.1, sacCer_protein_NP_013076.1, sacCer_protein_NP_009396.2, CBS138_protein_XP_446506.1, BG2_protein_QNG13844.1, sacCer_protein_NP_011029.3, sacCer_protein_NP_009478.1
OG0000006	sacCer_protein	n2	1.0	Terminal	sacCer_protein_NP_010052.1	sacCer_protein_NP_014190.1
OG0000006	BG2_protein	n4	1.0	Terminal	BG2_protein_QNG12741.1	BG2_protein_QNG15599.1
OG0000006	CBS138_protein	n5	1.0	Terminal	CBS138_protein_XP_448432.1	CBS138_protein_XP_445408.1
OG0000006	N0	n6	1.0	Non-Terminal	CBS138_protein_XP_445544.1, BG2_protein_QNG12893.1, sacCer_protein_NP_012500.3	CBS138_protein_XP_446529.1, BG2_protein_QNG13867.1, sacCer_protein_NP_013076.1, sacCer_protein_NP_009396.2, CBS138_protein_XP_446506.1, BG2_protein_QNG13844.1, sacCer_protein_NP_011029.3, sacCer_protein_NP_009478.1
OG0000006	N0	n9	1.0	Non-Terminal	CBS138_protein_XP_446529.1, BG2_protein_QNG13867.1, sacCer_protein_NP_013076.1, sacCer_protein_NP_009396.2	CBS138_protein_XP_446506.1, BG2_protein_QNG13844.1, sacCer_protein_NP_011029.3, sacCer_protein_NP_009478.1
OG0000006	sacCer_protein	n12	1.0	Terminal	sacCer_protein_NP_013076.1	sacCer_protein_NP_009396.2
OG0000006	sacCer_protein	n15	1.0	Terminal	sacCer_protein_NP_011029.3	sacCer_protein_NP_009478.1
OG0000007	CBS138_protein	n1	1.0	Terminal	CBS138_protein_XP_447690.2	CBS138_protein_XP_002999571.1, CBS138_protein_XP_447689.1, CBS138_protein_XP_002999565.1, CBS138_protein_XP_002999564.1, CBS138_protein_XP_002999563.1, CBS138_protein_XP_449203.2, CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1, CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1, CBS138_protein_XP_002999598.1, CBS138_protein_XP_445192.1
OG0000007	CBS138_protein	n2	1.0	Terminal	CBS138_protein_XP_002999571.1, CBS138_protein_XP_447689.1	CBS138_protein_XP_002999565.1, CBS138_protein_XP_002999564.1, CBS138_protein_XP_002999563.1, CBS138_protein_XP_449203.2, CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1, CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1, CBS138_protein_XP_002999598.1, CBS138_protein_XP_445192.1
OG0000007	CBS138_protein	n3	1.0	Terminal	CBS138_protein_XP_002999571.1	CBS138_protein_XP_447689.1
OG0000007	CBS138_protein	n4	1.0	Terminal	CBS138_protein_XP_002999565.1	CBS138_protein_XP_002999564.1, CBS138_protein_XP_002999563.1, CBS138_protein_XP_449203.2, CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1, CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1, CBS138_protein_XP_002999598.1, CBS138_protein_XP_445192.1
OG0000007	CBS138_protein	n5	1.0	Terminal	CBS138_protein_XP_002999564.1	CBS138_protein_XP_002999563.1, CBS138_protein_XP_449203.2, CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1, CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1, CBS138_protein_XP_002999598.1, CBS138_protein_XP_445192.1
OG0000007	CBS138_protein	n6	1.0	Terminal	CBS138_protein_XP_002999563.1	CBS138_protein_XP_449203.2, CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1, CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1, CBS138_protein_XP_002999598.1, CBS138_protein_XP_445192.1
OG0000007	CBS138_protein	n7	1.0	Terminal	CBS138_protein_XP_449203.2	CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1, CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1, CBS138_protein_XP_002999598.1, CBS138_protein_XP_445192.1
OG0000007	CBS138_protein	n8	1.0	Terminal	CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1, CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1	CBS138_protein_XP_002999598.1, CBS138_protein_XP_445192.1
OG0000007	CBS138_protein	n9	1.0	Terminal	CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1, CBS138_protein_XP_002999534.1	CBS138_protein_XP_445761.1, CBS138_protein_XP_002999597.1
OG0000007	CBS138_protein	n10	1.0	Terminal	CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1, CBS138_protein_XP_002999584.1	CBS138_protein_XP_002999534.1
OG0000007	CBS138_protein	n11	1.0	Terminal	CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1, CBS138_protein_XP_447260.1	CBS138_protein_XP_002999584.1
OG0000007	CBS138_protein	n12	1.0	Terminal	CBS138_protein_XP_446806.1, CBS138_protein_XP_446805.1	CBS138_protein_XP_447260.1
OG0000007	CBS138_protein	n13	1.0	Terminal	CBS138_protein_XP_446806.1	CBS138_protein_XP_446805.1
OG0000007	CBS138_protein	n14	1.0	Terminal	CBS138_protein_XP_445761.1	CBS138_protein_XP_002999597.1
OG0000007	CBS138_protein	n15	1.0	Terminal	CBS138_protein_XP_002999598.1	CBS138_protein_XP_445192.1
OG0000008	N0	n0	0.6666666666666666	Non-Terminal	sacCer_protein_NP_011960.2, BG2_protein_QNG12177.1	BG2_protein_QNG12194.1, BG2_protein_QNG12195.1, BG2_protein_QNG12135.1, sacCer_protein_NP_011964.1, BG2_protein_QNG12179.1, sacCer_protein_NP_010632.1, sacCer_protein_NP_011962.1, BG2_protein_QNG12198.1, BG2_protein_QNG12178.1, BG2_protein_QNG15959.1, BG2_protein_QNG12879.1, BG2_protein_QNG12880.1
OG0000008	N0	n2	0.3333333333333333	Non-Terminal	BG2_protein_QNG12194.1, BG2_protein_QNG12195.1, BG2_protein_QNG12135.1	sacCer_protein_NP_011964.1, BG2_protein_QNG12179.1, sacCer_protein_NP_010632.1, sacCer_protein_NP_011962.1, BG2_protein_QNG12198.1, BG2_protein_QNG12178.1, BG2_protein_QNG15959.1, BG2_protein_QNG12879.1, BG2_protein_QNG12880.1
OG0000008	BG2_protein	n3	1.0	Terminal	BG2_protein_QNG12194.1, BG2_protein_QNG12195.1	BG2_protein_QNG12135.1
OG0000008	BG2_protein	n4	1.0	Terminal	BG2_protein_QNG12194.1	BG2_protein_QNG12195.1
OG0000008	N0	n5	0.3333333333333333	Non-Terminal	sacCer_protein_NP_011964.1, BG2_protein_QNG12179.1, sacCer_protein_NP_010632.1, sacCer_protein_NP_011962.1, BG2_protein_QNG12198.1, BG2_protein_QNG12178.1	BG2_protein_QNG15959.1, BG2_protein_QNG12879.1, BG2_protein_QNG12880.1
OG0000008	N0	n6	0.6666666666666666	Non-Terminal	sacCer_protein_NP_011964.1, BG2_protein_QNG12179.1	sacCer_protein_NP_010632.1, sacCer_protein_NP_011962.1, BG2_protein_QNG12198.1, BG2_protein_QNG12178.1
OG0000008	sacCer_protein	n9	1.0	Terminal	sacCer_protein_NP_010632.1	sacCer_protein_NP_011962.1
OG0000008	BG2_protein	n10	1.0	Terminal	BG2_protein_QNG12198.1	BG2_protein_QNG12178.1
OG0000008	BG2_protein	n11	1.0	Terminal	BG2_protein_QNG15959.1	BG2_protein_QNG12879.1, BG2_protein_QNG12880.1
OG0000008	BG2_protein	n12	1.0	Terminal	BG2_protein_QNG12879.1	BG2_protein_QNG12880.1
OG0000009	N1	n0	1.0	Non-Terminal	CBS138_protein_XP_447201.1, BG2_protein_QNG14546.1	CBS138_protein_XP_445350.1, BG2_protein_QNG12683.1, BG2_protein_QNG14547.1, CBS138_protein_XP_447202.1, BG2_protein_QNG12682.1, CBS138_protein_XP_445348.1, CBS138_protein_XP_445347.1, CBS138_protein_XP_445349.1, CBS138_protein_XP_445346.1, CBS138_protein_XP_445352.1, BG2_protein_QNG12438.1, BG2_protein_QNG12685.1
OG0000009	N1	n2	1.0	Non-Terminal	CBS138_protein_XP_445350.1, BG2_protein_QNG12683.1, BG2_protein_QNG14547.1, CBS138_protein_XP_447202.1, BG2_protein_QNG12682.1, CBS138_protein_XP_445348.1, CBS138_protein_XP_445347.1, CBS138_protein_XP_445349.1, CBS138_protein_XP_445346.1	CBS138_protein_XP_445352.1, BG2_protein_QNG12438.1, BG2_protein_QNG12685.1
OG0000009	N1	n3	1.0	Non-Terminal	CBS138_protein_XP_445350.1, BG2_protein_QNG12683.1	BG2_protein_QNG14547.1, CBS138_protein_XP_447202.1, BG2_protein_QNG12682.1, CBS138_protein_XP_445348.1, CBS138_protein_XP_445347.1, CBS138_protein_XP_445349.1, CBS138_protein_XP_445346.1
OG0000009	N1	n5	1.0	Non-Terminal	BG2_protein_QNG14547.1, CBS138_protein_XP_447202.1	BG2_protein_QNG12682.1, CBS138_protein_XP_445348.1, CBS138_protein_XP_445347.1, CBS138_protein_XP_445349.1, CBS138_protein_XP_445346.1
OG0000009	CBS138_protein	n8	1.0	Terminal	CBS138_protein_XP_445348.1, CBS138_protein_XP_445347.1	CBS138_protein_XP_445349.1, CBS138_protein_XP_445346.1
OG0000009	CBS138_protein	n9	1.0	Terminal	CBS138_protein_XP_445348.1	CBS138_protein_XP_445347.1
OG0000009	CBS138_protein	n10	1.0	Terminal	CBS138_protein_XP_445349.1	CBS138_protein_XP_445346.1
OG0000009	BG2_protein	n12	1.0	Terminal	BG2_protein_QNG12438.1	BG2_protein_QNG12685.1
