identity,coverage,qlength,slength,alength,bitscore,E-value,norm_bitscore,qcov,scov,query_y,subject_y
33.199,94.0,519.0,508.0,497.0,242.0,2.39e-74,0.4662813102119461,0.9576107899807321,0.9783464566929134,XP_448195.1,NP_012536.2
55.417,99.0,700.0,718.0,720.0,797.0,0.0,1.1385714285714286,1.0,1.0,XP_446541.1,NP_012538.3
58.111,99.0,487.0,479.0,487.0,586.0,0.0,1.2032854209445585,1.0,1.0,XP_445133.1,NP_012539.1
92.105,100.0,304.0,303.0,304.0,549.0,0.0,1.805921052631579,1.0,1.0,XP_445135.1,NP_012540.3
65.579,99.0,338.0,332.0,337.0,451.0,5.3800000000000006e-161,1.334319526627219,0.9970414201183432,1.0,XP_445136.1,NP_012541.1
79.843,100.0,511.0,507.0,511.0,855.0,0.0,1.6731898238747553,1.0,1.0,XP_445137.1,NP_012543.3
44.186,91.0,94.0,94.0,86.0,80.1,5.77e-22,0.852127659574468,0.9148936170212766,0.9148936170212766,XP_002999519.1,NP_012544.1
22.857,37.0,261.0,294.0,105.0,36.2,0.003,0.13869731800766286,0.40229885057471265,0.35714285714285715,XP_445138.1,NP_012545.1
44.643,42.0,132.0,84.0,56.0,50.1,6.98e-10,0.3795454545454546,0.42424242424242425,0.6666666666666666,XP_002999520.1,NP_012546.4
56.311,99.0,403.0,431.0,412.0,439.0,9.05e-154,1.0893300248138957,1.0,0.9559164733178654,XP_445140.1,NP_012547.2
80.303,100.0,198.0,196.0,198.0,315.0,5.33e-112,1.5909090909090908,1.0,1.0,XP_445141.1,NP_012548.1
47.879,96.0,510.0,543.0,495.0,460.0,1.18e-158,0.9019607843137255,0.9705882352941176,0.9116022099447514,XP_445143.1,NP_012549.3
85.198,99.0,585.0,583.0,581.0,1051.0,0.0,1.7965811965811966,0.9931623931623932,0.9965694682675815,XP_445144.1,NP_012550.1
75.758,95.0,170.0,173.0,165.0,264.0,2.5e-92,1.5529411764705883,0.9705882352941176,0.953757225433526,XP_445146.1,NP_012551.2
60.0,99.0,349.0,346.0,350.0,424.0,7.199999999999999e-150,1.2148997134670487,1.0,1.0,XP_445147.1,NP_012553.3
28.947,54.0,314.0,364.0,190.0,61.2,3.01e-11,0.19490445859872613,0.6050955414012739,0.521978021978022,XP_449687.1,NP_012555.1
44.231,94.0,109.0,105.0,104.0,67.8,7.8e-17,0.6220183486238532,0.9541284403669725,0.9904761904761905,XP_449688.1,NP_012556.2
66.355,86.0,244.0,208.0,214.0,287.0,7.040000000000001e-100,1.1762295081967213,0.8770491803278688,1.0,XP_449689.1,NP_012558.3
30.704,89.0,745.0,851.0,710.0,235.0,6.05e-67,0.31543624161073824,0.9530201342281879,0.8343125734430082,XP_449697.1,NP_012564.3
59.948,98.0,393.0,387.0,387.0,483.0,4.42e-172,1.2290076335877862,0.9847328244274809,1.0,XP_449695.1,NP_012566.1
55.603,100.0,1357.0,1388.0,1401.0,1558.0,0.0,1.1481208548268238,1.0,1.0,XP_449694.1,NP_012567.3
84.259,100.0,108.0,108.0,108.0,192.0,4.32e-66,1.7777777777777777,1.0,1.0,XP_449693.1,NP_012568.1
62.696,98.0,1085.0,1071.0,1083.0,1326.0,0.0,1.2221198156682027,0.9981566820276497,1.0,XP_447327.1,NP_012569.1
50.12,91.0,892.0,858.0,830.0,795.0,0.0,0.8912556053811659,0.9304932735426009,0.9673659673659674,XP_447326.1,NP_012570.3
21.208,58.0,1121.0,1122.0,679.0,111.0,2.31e-25,0.09901873327386262,0.6057091882247992,0.6051693404634582,XP_447325.1,NP_012573.1
59.654,96.0,779.0,774.0,751.0,902.0,0.0,1.1578947368421053,0.9640564826700898,0.9702842377260982,XP_447324.1,NP_012574.1
27.348,99.0,1174.0,1157.0,1203.0,389.0,3.7100000000000005e-117,0.3313458262350937,1.0,1.0,XP_447323.1,NP_012575.3
47.305,99.0,744.0,722.0,742.0,681.0,0.0,0.9153225806451613,0.9973118279569892,1.0,XP_447322.1,NP_012576.1
41.576,99.0,350.0,362.0,368.0,250.0,1.5e-81,0.7142857142857143,1.0,1.0,XP_447390.1,NP_012577.1
70.0,99.0,140.0,139.0,140.0,198.0,1.5399999999999998e-67,1.4142857142857144,1.0,1.0,XP_447320.1,NP_012578.3
89.755,100.0,654.0,646.0,654.0,1196.0,0.0,1.8287461773700306,1.0,1.0,XP_447392.1,NP_012579.1
49.745,97.0,604.0,593.0,589.0,540.0,0.0,0.8940397350993378,0.9751655629139073,0.9932546374367622,XP_447318.1,NP_012580.1
91.0,92.0,109.0,104.0,100.0,191.0,8.820000000000001e-66,1.7522935779816513,0.9174311926605505,0.9615384615384616,XP_447316.1,NP_012582.1
76.334,81.0,530.0,510.0,431.0,684.0,0.0,1.290566037735849,0.8132075471698114,0.8450980392156863,XP_447315.1,NP_012583.1
33.473,100.0,235.0,203.0,239.0,103.0,6.16e-28,0.43829787234042555,1.0,1.0,XP_447314.1,NP_012584.3
60.479,99.0,501.0,500.0,501.0,638.0,0.0,1.2734530938123751,1.0,1.0,XP_447312.1,NP_012585.1
58.725,100.0,565.0,594.0,596.0,675.0,0.0,1.1946902654867257,1.0,1.0,XP_445669.1,NP_012586.1
37.202,100.0,574.0,577.0,629.0,331.0,3.9e-107,0.5766550522648084,1.0,1.0,XP_445670.1,NP_012587.3
59.036,67.0,497.0,524.0,332.0,402.0,1.0199999999999999e-136,0.8088531187122736,0.6680080482897385,0.6335877862595419,XP_445671.1,NP_012588.1
51.553,97.0,164.0,158.0,161.0,170.0,1.3099999999999998e-55,1.0365853658536586,0.9817073170731707,1.0,XP_445672.1,NP_012589.1
40.741,74.0,236.0,204.0,189.0,132.0,5.37e-39,0.559322033898305,0.8008474576271186,0.9264705882352942,XP_446882.1,NP_012590.3
56.221,99.0,216.0,218.0,217.0,244.0,4.37e-83,1.1296296296296295,1.0,0.9954128440366973,XP_446881.1,NP_012591.1
78.231,100.0,147.0,147.0,147.0,248.0,9.47e-87,1.6870748299319729,1.0,1.0,XP_446880.1,NP_012592.1
50.175,99.0,818.0,794.0,859.0,741.0,0.0,0.9058679706601467,1.0,1.0,XP_446879.1,NP_012593.3
46.4,36.0,351.0,442.0,125.0,115.0,2.78e-29,0.32763532763532766,0.3561253561253561,0.2828054298642534,XP_446878.1,NP_012594.1
47.577,97.0,457.0,404.0,454.0,392.0,1.14e-134,0.8577680525164114,0.9934354485776805,1.0,XP_446876.1,NP_012596.3
74.219,100.0,125.0,128.0,128.0,190.0,1.31e-64,1.52,1.0,1.0,XP_445998.1,NP_012597.1
85.461,99.0,562.0,565.0,564.0,991.0,0.0,1.7633451957295374,1.0,0.9982300884955753,XP_445997.1,NP_012598.1
90.308,100.0,449.0,454.0,454.0,828.0,0.0,1.8440979955456571,1.0,1.0,XP_445996.1,NP_012599.3
65.179,97.0,2470.0,2456.0,2398.0,3223.0,0.0,1.3048582995951417,0.9708502024291498,0.9763843648208469,XP_445995.1,NP_012600.1
51.748,99.0,141.0,144.0,143.0,152.0,2.61e-49,1.0780141843971631,1.0,0.9930555555555556,XP_445994.1,NP_012601.1
73.654,100.0,353.0,352.0,353.0,548.0,0.0,1.5524079320113315,1.0,1.0,XP_445993.1,NP_012602.3
70.984,98.0,197.0,192.0,193.0,282.0,9.66e-99,1.4314720812182742,0.9796954314720813,1.0,XP_445992.1,NP_012603.1
77.64,99.0,325.0,322.0,322.0,509.0,0.0,1.5661538461538462,0.9907692307692307,1.0,XP_445991.1,NP_012604.1
80.729,99.0,385.0,382.0,384.0,654.0,0.0,1.6987012987012986,0.9974025974025974,1.0,XP_448243.1,NP_012606.3
59.0,97.0,206.0,217.0,200.0,259.0,3.07e-89,1.2572815533980584,0.970873786407767,0.9216589861751152,XP_445990.1,NP_012607.1
49.474,86.0,218.0,189.0,190.0,176.0,1.03e-56,0.8073394495412844,0.8715596330275229,1.0,XP_445988.1,NP_012608.1
55.243,98.0,396.0,394.0,391.0,475.0,1.53e-168,1.1994949494949494,0.9873737373737373,0.9923857868020305,XP_445987.1,NP_012609.3
73.759,100.0,415.0,404.0,423.0,603.0,0.0,1.453012048192771,1.0,1.0,XP_445986.1,NP_012610.1
89.769,97.0,311.0,307.0,303.0,545.0,0.0,1.752411575562701,0.9742765273311897,0.9869706840390879,XP_445984.1,NP_012611.1
31.92,88.0,394.0,387.0,401.0,182.0,2.1599999999999997e-54,0.4619289340101523,1.0,1.0,XP_449749.1,NP_012614.1
49.541,96.0,113.0,91.0,109.0,89.7,1.93e-25,0.7938053097345134,0.9646017699115044,1.0,XP_449748.1,NP_012615.3
31.737,100.0,309.0,294.0,334.0,95.5,1.7599999999999997e-23,0.30906148867313915,1.0,1.0,XP_449747.1,NP_012616.1
31.042,97.0,423.0,449.0,451.0,207.0,6.53e-63,0.48936170212765956,1.0,1.0,XP_449746.1,NP_012617.1
62.857,100.0,105.0,105.0,105.0,132.0,1.5799999999999997e-42,1.2571428571428571,1.0,1.0,XP_449745.1,NP_012618.3
59.783,83.0,110.0,88.0,92.0,114.0,3.78e-35,1.0363636363636364,0.8363636363636363,1.0,XP_449744.1,NP_012619.1
46.801,99.0,292.0,293.0,297.0,256.0,8.94e-86,0.8767123287671232,1.0,1.0,XP_449743.1,NP_012621.1
59.733,90.0,1151.0,1125.0,1048.0,1261.0,0.0,1.095569070373588,0.9105125977410947,0.9315555555555556,XP_449742.1,NP_012623.1
56.607,97.0,1091.0,1109.0,1120.0,1060.0,0.0,0.9715857011915674,1.0,1.0,XP_449741.1,NP_012624.1
36.728,58.0,1447.0,1446.0,874.0,500.0,4.59e-153,0.3455425017277125,0.6040082930200414,0.6044260027662517,XP_449740.1,NP_012625.5
43.077,97.0,327.0,327.0,325.0,215.0,1.03e-68,0.6574923547400612,0.9938837920489296,0.9938837920489296,XP_449739.1,NP_012626.1
61.364,22.0,360.0,452.0,44.0,52.4,0.72,0.14555555555555555,0.12222222222222222,0.09734513274336283,XP_449738.1,NP_012627.1
74.926,97.0,322.0,348.0,339.0,516.0,0.0,1.6024844720496894,1.0,0.9741379310344828,XP_449737.1,NP_012629.1
72.598,99.0,282.0,287.0,281.0,446.0,1.35e-160,1.5815602836879432,0.9964539007092199,0.9790940766550522,XP_445372.1,NP_012630.1
52.976,95.0,172.0,175.0,168.0,183.0,1.61e-60,1.063953488372093,0.9767441860465116,0.96,XP_445373.1,NP_012631.3
53.939,99.0,656.0,708.0,660.0,712.0,0.0,1.0853658536585367,1.0,0.9322033898305084,XP_445374.1,NP_012632.2
46.0,97.0,236.0,246.0,250.0,219.0,1.34e-72,0.9279661016949152,1.0,1.0,XP_445375.1,NP_012633.1
61.92,95.0,327.0,332.0,323.0,389.0,7.17e-137,1.1896024464831805,0.9877675840978594,0.9728915662650602,XP_445376.1,NP_012634.3
64.202,97.0,266.0,270.0,257.0,339.0,4.24e-119,1.2744360902255638,0.9661654135338346,0.9518518518518518,XP_445377.1,NP_012635.1
51.724,99.0,202.0,194.0,203.0,220.0,3.88e-74,1.0891089108910892,1.0,1.0,XP_445378.1,NP_012636.1
83.766,100.0,154.0,154.0,154.0,268.0,1.04e-94,1.7402597402597402,1.0,1.0,XP_445379.1,NP_012638.1
69.912,99.0,340.0,338.0,339.0,494.0,7.88e-178,1.4529411764705882,0.9970588235294118,1.0,XP_445390.1,NP_012639.1
40.99,99.0,725.0,682.0,727.0,516.0,1.64e-175,0.7117241379310345,1.0,1.0,XP_445389.1,NP_012640.4
52.396,95.0,328.0,370.0,313.0,328.0,3.46e-112,1.0,0.9542682926829268,0.845945945945946,XP_445388.1,NP_012641.2
79.784,99.0,1118.0,1113.0,1113.0,1851.0,0.0,1.6556350626118068,0.9955277280858676,1.0,XP_445387.1,NP_012643.3
48.509,100.0,688.0,689.0,738.0,634.0,0.0,0.9215116279069767,1.0,1.0,XP_445386.1,NP_012644.1
61.301,100.0,283.0,291.0,292.0,380.0,9.11e-135,1.342756183745583,1.0,1.0,XP_445385.1,NP_012645.1
43.119,99.0,201.0,220.0,218.0,161.0,7.83e-51,0.8009950248756219,1.0,0.990909090909091,XP_445384.1,NP_012646.3
64.115,84.0,247.0,274.0,209.0,303.0,3.2900000000000003e-105,1.2267206477732793,0.8461538461538461,0.7627737226277372,XP_445382.1,NP_012647.1
48.0,30.0,169.0,281.0,50.0,59.7,7.13e-12,0.3532544378698225,0.2958579881656805,0.17793594306049823,XP_445381.1,NP_012649.3
53.237,98.0,279.0,282.0,278.0,304.0,6.07e-105,1.0896057347670252,0.996415770609319,0.9858156028368794,XP_446823.1,NP_012650.1
72.788,99.0,453.0,460.0,452.0,682.0,0.0,1.5055187637969094,0.9977924944812362,0.9826086956521739,XP_447605.1,NP_012651.1
65.734,70.0,203.0,164.0,143.0,208.0,5.69e-70,1.0246305418719213,0.7044334975369458,0.8719512195121951,XP_446822.1,NP_012652.3
41.09,94.0,728.0,740.0,752.0,535.0,0.0,0.7348901098901099,1.0,1.0,XP_446821.1,NP_012653.1
90.619,98.0,511.0,507.0,501.0,907.0,0.0,1.7749510763209393,0.9804305283757339,0.9881656804733728,XP_446820.1,NP_012655.3
43.892,94.0,497.0,497.0,483.0,400.0,2.7099999999999998e-136,0.8048289738430584,0.971830985915493,0.971830985915493,XP_446819.1,NP_012656.1
93.333,100.0,225.0,225.0,225.0,407.0,3.08e-147,1.808888888888889,1.0,1.0,XP_446818.1,NP_012657.1
69.425,97.0,448.0,445.0,435.0,619.0,0.0,1.3816964285714286,0.9709821428571429,0.9775280898876404,XP_446817.1,NP_012658.3
56.542,100.0,408.0,412.0,428.0,400.0,1.62e-138,0.9803921568627451,1.0,1.0,XP_446983.1,NP_012659.1
39.314,92.0,811.0,772.0,758.0,566.0,0.0,0.6979038224414303,0.9346485819975339,0.9818652849740933,XP_449372.1,NP_012660.1
33.235,97.0,339.0,327.0,340.0,156.0,1.23e-45,0.46017699115044247,1.0,1.0,XP_449370.1,NP_012663.2
60.582,91.0,639.0,569.0,378.0,439.0,4.84e-67,0.6870109546165885,0.5915492957746479,0.664323374340949,XP_449369.1,NP_012664.1
53.789,98.0,549.0,547.0,541.0,581.0,0.0,1.058287795992714,0.9854280510018215,0.9890310786106032,XP_449368.1,NP_012665.3
60.076,99.0,1048.0,1046.0,1047.0,1295.0,0.0,1.2356870229007633,0.9990458015267175,1.0,XP_449367.1,NP_012666.2
81.463,98.0,209.0,208.0,205.0,359.0,7.38e-129,1.7177033492822966,0.9808612440191388,0.9855769230769231,XP_449366.1,NP_012667.1
31.145,99.0,707.0,611.0,716.0,221.0,9.94e-64,0.3125884016973126,1.0,1.0,XP_449365.1,NP_012668.3
26.0,95.0,239.0,232.0,250.0,68.9,8.62e-15,0.2882845188284519,1.0,1.0,XP_449364.1,NP_012669.1
38.71,81.0,421.0,420.0,341.0,270.0,1.32e-87,0.6413301662707839,0.8099762470308789,0.8119047619047619,XP_449362.1,NP_012670.3
63.103,91.0,1584.0,1804.0,1004.0,986.0,0.0,0.6224747474747475,0.6338383838383839,0.5565410199556541,XP_449360.1,NP_012672.1
80.78,100.0,359.0,362.0,359.0,560.0,0.0,1.5598885793871866,1.0,0.9917127071823204,XP_449359.1,NP_012673.3
36.113,99.0,1648.0,1615.0,1667.0,1056.0,0.0,0.6407766990291263,1.0,1.0,XP_449357.1,NP_012674.1
31.095,78.0,347.0,357.0,283.0,155.0,4.3699999999999997e-45,0.44668587896253603,0.8155619596541787,0.7927170868347339,XP_449356.1,NP_012675.1
58.43,100.0,342.0,345.0,344.0,424.0,3.06e-150,1.239766081871345,1.0,0.9971014492753624,XP_449355.1,NP_012676.3
65.699,99.0,762.0,765.0,758.0,1050.0,0.0,1.3779527559055118,0.994750656167979,0.9908496732026144,XP_449354.1,NP_012677.1
83.815,64.0,269.0,244.0,173.0,327.0,2.29e-114,1.2156133828996283,0.6431226765799256,0.7090163934426229,XP_449353.1,NP_012678.1
96.169,100.0,261.0,261.0,261.0,516.0,0.0,1.9770114942528736,1.0,1.0,XP_446360.1,NP_012679.3
48.305,40.0,298.0,437.0,118.0,115.0,6.02e-30,0.3859060402684564,0.3959731543624161,0.2700228832951945,XP_445190.1,NP_012684.4
23.167,96.0,314.0,439.0,341.0,65.5,1.47e-12,0.2085987261146497,1.0,0.7767653758542141,XP_449903.1,NP_012706.1
64.65,99.0,1286.0,1280.0,1273.0,1709.0,0.0,1.3289269051321928,0.9898911353032659,0.99453125,XP_448234.1,NP_012707.1
39.474,93.0,203.0,168.0,190.0,119.0,9.96e-35,0.5862068965517241,0.9359605911330049,1.0,XP_448235.1,NP_012708.1
54.457,99.0,715.0,715.0,718.0,820.0,0.0,1.1468531468531469,1.0,1.0,XP_448236.1,NP_012709.1
65.245,100.0,623.0,627.0,633.0,880.0,0.0,1.4125200642054574,1.0,1.0,XP_448237.1,NP_012710.1
71.222,98.0,484.0,484.0,483.0,736.0,0.0,1.5206611570247934,0.9979338842975206,0.9979338842975206,XP_445985.1,NP_012711.1
79.901,99.0,1024.0,1014.0,1015.0,1711.0,0.0,1.6708984375,0.9912109375,1.0,XP_448238.1,NP_012712.1
41.738,99.0,1290.0,1227.0,1289.0,970.0,7.1e-32,0.751937984496124,0.9992248062015504,1.0,XP_448240.1,NP_012713.1
22.308,96.0,271.0,234.0,260.0,57.8,1.4e-10,0.2132841328413284,0.959409594095941,1.0,XP_448241.1,NP_012714.1
57.087,99.0,253.0,269.0,254.0,297.0,1.14e-102,1.173913043478261,1.0,0.9442379182156134,XP_448242.1,NP_012715.3
34.783,97.0,267.0,268.0,276.0,150.0,5.4899999999999996e-45,0.5617977528089888,1.0,1.0,XP_448244.1,NP_012716.1
45.545,99.0,1100.0,1063.0,1111.0,870.0,0.0,0.7909090909090909,1.0,1.0,XP_448245.1,NP_012717.1
27.964,59.0,632.0,700.0,447.0,84.0,1.92e-17,0.13291139240506328,0.7072784810126582,0.6385714285714286,XP_448246.1,NP_012718.1
42.777,73.0,1178.0,1015.0,893.0,699.0,0.0,0.5933786078098472,0.7580645161290323,0.8798029556650246,XP_447196.1,NP_012721.1
38.873,99.0,1043.0,1031.0,1083.0,695.0,0.0,0.6663470757430489,1.0,1.0,XP_447198.1,NP_012724.1
86.341,100.0,200.0,205.0,205.0,375.0,1.96e-135,1.875,1.0,1.0,XP_445567.1,NP_012725.1
85.714,23.0,403.0,404.0,91.0,190.0,3.84e-57,0.47146401985111663,0.22580645161290322,0.22524752475247525,XP_445568.1,NP_012726.2
65.046,93.0,462.0,462.0,432.0,612.0,0.0,1.3246753246753247,0.935064935064935,0.935064935064935,XP_445569.1,NP_012727.1
70.414,99.0,338.0,339.0,338.0,429.0,3.06e-152,1.2692307692307692,1.0,0.9970501474926253,XP_445570.1,NP_012728.1
60.0,100.0,125.0,116.0,125.0,138.0,3.22e-44,1.104,1.0,1.0,XP_445571.1,NP_012729.1
56.618,99.0,534.0,551.0,544.0,593.0,0.0,1.1104868913857677,1.0,0.9872958257713249,XP_447905.1,NP_012730.1
93.714,100.0,175.0,175.0,175.0,326.0,9.270000000000001e-117,1.8628571428571428,1.0,1.0,XP_448800.1,NP_012731.1
68.684,93.0,399.0,422.0,380.0,539.0,0.0,1.3508771929824561,0.9523809523809523,0.9004739336492891,XP_445427.1,NP_012732.1
60.422,96.0,853.0,861.0,854.0,1018.0,0.0,1.1934349355216882,1.0,0.991869918699187,XP_445428.1,NP_012733.1
52.527,87.0,750.0,741.0,653.0,639.0,0.0,0.852,0.8706666666666667,0.8812415654520918,XP_445431.1,NP_012734.1
55.556,92.0,184.0,184.0,180.0,212.0,1.71e-71,1.1521739130434783,0.9782608695652174,0.9782608695652174,XP_445432.1,NP_012735.1
66.355,18.0,588.0,712.0,107.0,162.0,2.87e-43,0.2755102040816326,0.18197278911564627,0.1502808988764045,XP_445433.1,NP_012736.1
71.121,99.0,466.0,463.0,464.0,697.0,0.0,1.4957081545064377,0.9957081545064378,1.0,XP_445434.1,NP_012737.1
34.199,66.0,306.0,327.0,231.0,137.0,4.88e-39,0.4477124183006536,0.7549019607843137,0.7064220183486238,XP_445435.1,NP_012738.1
74.172,99.0,2051.0,2081.0,2083.0,3247.0,0.0,1.583130180399805,1.0,1.0,XP_445436.1,NP_012739.1
83.991,100.0,427.0,429.0,431.0,731.0,0.0,1.711943793911007,1.0,1.0,XP_445437.1,NP_012740.1
58.511,96.0,679.0,660.0,658.0,736.0,0.0,1.0839469808541973,0.9690721649484536,0.996969696969697,XP_449700.1,NP_012742.1
51.255,99.0,470.0,452.0,478.0,461.0,7.6e-161,0.9808510638297873,1.0,1.0,XP_449701.1,NP_012743.1
34.694,91.0,828.0,840.0,882.0,415.0,4.53e-133,0.501207729468599,1.0,1.0,XP_449703.1,NP_012745.1
46.233,99.0,503.0,572.0,584.0,398.0,4.61e-134,0.7912524850894632,1.0,1.0,XP_449704.1,NP_012746.1
75.5,96.0,618.0,621.0,600.0,860.0,0.0,1.3915857605177993,0.970873786407767,0.966183574879227,XP_449705.1,NP_012747.1
46.351,99.0,1008.0,989.0,1014.0,942.0,0.0,0.9345238095238095,1.0,1.0,XP_449706.1,NP_012748.1
57.447,99.0,427.0,387.0,423.0,428.0,8.75e-150,1.0023419203747073,0.990632318501171,1.0,XP_448788.1,NP_012749.1
47.619,82.0,928.0,964.0,781.0,465.0,0.002,0.5010775862068966,0.8415948275862069,0.8101659751037344,XP_449707.1,NP_012750.1
84.783,100.0,138.0,138.0,138.0,240.0,4.93e-84,1.7391304347826086,1.0,1.0,XP_449708.1,NP_012751.1
60.0,99.0,137.0,135.0,135.0,175.0,1.66e-58,1.2773722627737227,0.9854014598540146,1.0,XP_449710.1,NP_012754.1
91.818,83.0,398.0,462.0,330.0,652.0,0.0,1.6381909547738693,0.8291457286432161,0.7142857142857143,XP_449711.1,NP_012755.1
72.096,99.0,919.0,921.0,921.0,1372.0,0.0,1.4929270946681175,1.0,1.0,XP_449713.1,NP_012756.1
75.63,100.0,341.0,349.0,357.0,480.0,4.07e-172,1.4076246334310851,1.0,1.0,XP_447520.1,NP_012757.1
27.848,82.0,402.0,408.0,395.0,149.0,1.31e-41,0.3706467661691542,0.9825870646766169,0.9681372549019608,XP_449716.1,NP_012760.1
75.177,97.0,145.0,147.0,141.0,197.0,1.1300000000000001e-66,1.3586206896551725,0.9724137931034482,0.9591836734693877,XP_445962.1,NP_012762.1
39.906,99.0,211.0,196.0,213.0,134.0,4.45e-40,0.6350710900473934,1.0,1.0,XP_445961.1,NP_012763.1
72.464,93.0,952.0,924.0,897.0,1389.0,0.0,1.459033613445378,0.9422268907563025,0.9707792207792207,XP_445960.2,NP_012765.3
50.259,90.0,628.0,631.0,579.0,583.0,0.0,0.928343949044586,0.9219745222929936,0.9175911251980983,XP_445964.1,NP_012767.1
50.952,84.0,244.0,254.0,210.0,199.0,1.5900000000000002e-64,0.8155737704918032,0.860655737704918,0.8267716535433071,XP_445965.1,NP_012768.1
90.688,100.0,247.0,247.0,247.0,440.0,1.3599999999999998e-159,1.7813765182186234,1.0,1.0,XP_445966.1,NP_012770.1
66.082,99.0,337.0,330.0,342.0,466.0,4.2500000000000004e-167,1.3827893175074184,1.0,1.0,XP_445967.1,NP_012771.1
62.126,99.0,302.0,298.0,301.0,390.0,3.0699999999999996e-138,1.2913907284768211,0.9966887417218543,1.0,XP_445969.1,NP_012772.1
55.693,99.0,405.0,405.0,404.0,463.0,1.2500000000000001e-163,1.14320987654321,0.9975308641975309,0.9975308641975309,XP_445970.1,NP_012773.1
62.801,93.0,692.0,681.0,664.0,752.0,0.0,1.0867052023121386,0.9595375722543352,0.9750367107195301,XP_445971.1,NP_012776.1
89.195,100.0,467.0,472.0,472.0,835.0,0.0,1.7880085653104925,1.0,1.0,XP_445972.1,NP_012777.1
69.444,100.0,212.0,216.0,216.0,313.0,2.5800000000000003e-110,1.4764150943396226,1.0,1.0,XP_447750.1,NP_012778.1
60.499,100.0,463.0,466.0,481.0,500.0,3.16e-176,1.079913606911447,1.0,1.0,XP_447751.1,NP_012779.1
63.014,100.0,219.0,212.0,219.0,279.0,7.110000000000001e-97,1.273972602739726,1.0,1.0,XP_445973.1,NP_012780.1
52.041,96.0,198.0,181.0,196.0,182.0,1.8500000000000002e-59,0.9191919191919192,0.98989898989899,1.0,XP_445499.1,NP_012781.1
62.366,97.0,548.0,561.0,558.0,704.0,0.0,1.2846715328467153,1.0,0.9946524064171123,XP_445500.1,NP_012782.1
60.268,84.0,528.0,553.0,448.0,545.0,0.0,1.0321969696969697,0.8484848484848485,0.810126582278481,XP_445501.1,NP_012783.1
69.466,100.0,131.0,130.0,131.0,189.0,3.84e-64,1.4427480916030535,1.0,1.0,XP_445502.1,NP_012784.1
57.843,92.0,111.0,104.0,102.0,125.0,1.65e-39,1.1261261261261262,0.918918918918919,0.9807692307692307,XP_445503.1,NP_012785.2
69.126,100.0,726.0,709.0,732.0,1003.0,0.0,1.381542699724518,1.0,1.0,XP_445504.1,NP_012787.1
59.649,96.0,772.0,761.0,741.0,938.0,0.0,1.2150259067357514,0.9598445595854922,0.973718791064389,XP_445506.1,NP_012788.2
48.98,99.0,246.0,244.0,245.0,231.0,3.3000000000000003e-77,0.9390243902439024,0.9959349593495935,1.0,XP_448552.1,NP_012792.1
51.557,97.0,295.0,325.0,289.0,303.0,2.12e-103,1.0271186440677966,0.9796610169491525,0.8892307692307693,XP_448548.1,NP_012794.1
71.671,100.0,680.0,703.0,706.0,1006.0,0.0,1.4794117647058824,1.0,1.0,XP_448372.1,NP_012796.1
81.789,50.0,627.0,612.0,313.0,546.0,0.0,0.8708133971291866,0.49920255183413076,0.511437908496732,XP_449572.2,NP_012797.1
62.527,79.0,579.0,587.0,467.0,590.0,0.0,1.0189982728842832,0.8065630397236615,0.7955706984667802,XP_449632.1,NP_012798.1
46.429,75.0,167.0,187.0,140.0,100.0,5.29e-28,0.5988023952095808,0.8383233532934131,0.7486631016042781,XP_448723.1,NP_012800.1
81.818,98.0,324.0,320.0,319.0,560.0,0.0,1.728395061728395,0.9845679012345679,0.996875,XP_448721.1,NP_012802.1
46.667,77.0,215.0,209.0,165.0,132.0,1.81e-39,0.6139534883720931,0.7674418604651163,0.7894736842105263,XP_448720.1,NP_012803.1
65.753,68.0,216.0,218.0,146.0,208.0,6.549999999999999e-69,0.9629629629629629,0.6759259259259259,0.6697247706422018,XP_448719.1,NP_012805.1
50.275,99.0,518.0,538.0,545.0,525.0,0.0,1.0135135135135136,1.0,1.0,XP_448718.1,NP_012806.1
71.229,98.0,367.0,354.0,358.0,539.0,0.0,1.4686648501362398,0.9754768392370572,1.0,XP_448717.1,NP_012808.1
84.594,93.0,382.0,381.0,357.0,639.0,0.0,1.6727748691099475,0.9345549738219895,0.937007874015748,XP_448716.1,NP_012809.1
71.605,39.0,731.0,479.0,119.0,160.0,1.37e-07,0.2188782489740082,0.16279069767441862,0.24843423799582465,XP_447762.1,NP_012810.1
42.368,99.0,313.0,315.0,321.0,255.0,1.41e-84,0.8146964856230032,1.0,1.0,XP_448597.1,NP_012812.1
43.75,27.0,554.0,346.0,127.0,33.5,0.22,0.06046931407942238,0.2292418772563177,0.3670520231213873,XP_448596.1,NP_012813.1
32.222,99.0,453.0,350.0,450.0,149.0,7.549999999999999e-42,0.32891832229580575,0.9933774834437086,1.0,XP_448595.1,NP_012814.1
58.259,99.0,451.0,453.0,448.0,552.0,0.0,1.2239467849223946,0.9933481152993349,0.9889624724061811,XP_448594.1,NP_012816.1
86.86,100.0,717.0,723.0,723.0,1323.0,0.0,1.8451882845188285,1.0,1.0,XP_448593.1,NP_012818.1
61.583,100.0,514.0,509.0,518.0,657.0,0.0,1.2782101167315174,1.0,1.0,XP_448592.1,NP_012819.1
44.144,98.0,1518.0,1489.0,1554.0,1034.0,0.0,0.6811594202898551,1.0,1.0,XP_448591.1,NP_012821.2
