identity,coverage,qlength,slength,alength,bitscore,E-value,norm_bitscore,qcov,scov,query_y,subject_y
100.0,100.0,90.0,90.0,90.0,162.0,1.1899999999999999e-54,1.8,1.0,1.0,QNG14789.1,XP_447628.1
99.27,100.0,411.0,411.0,411.0,845.0,0.0,2.0559610705596105,1.0,1.0,QNG14790.1,XP_447629.1
98.305,100.0,354.0,354.0,354.0,697.0,0.0,1.9689265536723164,1.0,1.0,QNG14791.1,XP_447630.1
100.0,100.0,210.0,210.0,210.0,421.0,1.89e-153,2.0047619047619047,1.0,1.0,QNG14792.1,XP_447631.1
99.605,100.0,506.0,506.0,506.0,1022.0,0.0,2.0197628458498023,1.0,1.0,QNG14793.1,XP_447632.1
100.0,100.0,344.0,344.0,344.0,712.0,0.0,2.0697674418604652,1.0,1.0,QNG14794.1,XP_447633.1
99.678,100.0,931.0,931.0,931.0,1913.0,0.0,2.0547798066595058,1.0,1.0,QNG14795.1,XP_447634.1
99.169,100.0,602.0,602.0,602.0,1225.0,0.0,2.0348837209302326,1.0,1.0,QNG14796.1,XP_447635.1
100.0,100.0,437.0,437.0,437.0,866.0,0.0,1.9816933638443937,1.0,1.0,QNG14797.1,XP_447636.1
99.783,100.0,461.0,461.0,461.0,950.0,0.0,2.0607375271149673,1.0,1.0,QNG14798.1,XP_447637.1
98.824,100.0,340.0,340.0,340.0,699.0,0.0,2.0558823529411763,1.0,1.0,QNG14799.1,XP_447638.1
98.851,100.0,261.0,261.0,261.0,539.0,0.0,2.0651340996168583,1.0,1.0,QNG14800.1,XP_447639.1
100.0,100.0,530.0,530.0,530.0,1114.0,0.0,2.1018867924528304,1.0,1.0,QNG14801.1,XP_447640.1
99.838,100.0,618.0,644.0,618.0,1280.0,0.0,2.071197411003236,1.0,0.9596273291925466,QNG14802.1,XP_447641.1
99.525,100.0,631.0,631.0,631.0,1301.0,0.0,2.0618066561014263,1.0,1.0,QNG14803.1,XP_447642.1
99.725,100.0,726.0,726.0,726.0,1493.0,0.0,2.056473829201102,1.0,1.0,QNG14804.1,XP_447643.1
98.947,100.0,285.0,285.0,285.0,578.0,0.0,2.0280701754385966,1.0,1.0,QNG14805.1,XP_447644.1
96.894,100.0,161.0,161.0,161.0,313.0,3.76e-112,1.9440993788819876,1.0,1.0,QNG14806.1,XP_447645.1
97.064,100.0,613.0,613.0,613.0,1225.0,0.0,1.9983686786296901,1.0,1.0,QNG14807.1,XP_447646.1
99.854,100.0,683.0,724.0,683.0,1409.0,0.0,2.062957540263543,1.0,0.9433701657458563,QNG14808.1,XP_447647.1
99.565,100.0,230.0,230.0,230.0,473.0,3.2400000000000004e-173,2.0565217391304347,1.0,1.0,QNG14809.1,XP_447648.1
100.0,100.0,114.0,114.0,114.0,232.0,1.0699999999999999e-81,2.0350877192982457,1.0,1.0,QNG14810.1,XP_447649.1
100.0,100.0,485.0,485.0,485.0,1007.0,0.0,2.0762886597938146,1.0,1.0,QNG14811.1,XP_447650.1
100.0,100.0,206.0,206.0,206.0,426.0,1.7200000000000001e-155,2.0679611650485437,1.0,1.0,QNG14812.1,XP_447651.1
99.725,100.0,363.0,363.0,363.0,757.0,0.0,2.0853994490358128,1.0,1.0,QNG14813.1,XP_447652.1
99.509,100.0,407.0,407.0,407.0,834.0,0.0,2.0491400491400493,1.0,1.0,QNG14814.1,XP_447653.1
100.0,100.0,103.0,103.0,103.0,206.0,7.440000000000001e-72,2.0,1.0,1.0,QNG14815.1,XP_447654.1
100.0,100.0,133.0,133.0,133.0,275.0,7.56e-98,2.0676691729323307,1.0,1.0,QNG14816.1,XP_447655.1
99.823,100.0,565.0,565.0,565.0,1162.0,0.0,2.056637168141593,1.0,1.0,QNG14817.1,XP_447656.1
99.261,100.0,406.0,406.0,406.0,826.0,0.0,2.0344827586206895,1.0,1.0,QNG14818.1,XP_447657.1
99.792,100.0,481.0,481.0,481.0,977.0,0.0,2.0311850311850312,1.0,1.0,QNG14819.1,XP_447658.1
99.767,100.0,429.0,429.0,429.0,877.0,0.0,2.0442890442890445,1.0,1.0,QNG14820.1,XP_447659.1
99.811,100.0,528.0,528.0,528.0,1091.0,0.0,2.066287878787879,1.0,1.0,QNG14821.1,XP_447660.1
99.324,100.0,296.0,296.0,296.0,607.0,0.0,2.050675675675676,1.0,1.0,QNG14822.1,XP_447661.1
99.074,100.0,432.0,442.0,432.0,879.0,0.0,2.0347222222222223,1.0,0.9773755656108597,QNG14823.1,XP_447662.1
99.777,100.0,449.0,449.0,449.0,932.0,0.0,2.0757238307349666,1.0,1.0,QNG14824.1,XP_447663.1
100.0,100.0,392.0,392.0,392.0,823.0,0.0,2.0994897959183674,1.0,1.0,QNG14825.1,XP_447664.1
99.904,100.0,1039.0,1039.0,1039.0,2143.0,0.0,2.0625601539942253,1.0,1.0,QNG14826.1,XP_447665.1
99.728,100.0,734.0,734.0,734.0,1498.0,0.0,2.0408719346049047,1.0,1.0,QNG14827.1,XP_447666.1
98.824,100.0,85.0,85.0,85.0,167.0,9.510000000000001e-57,1.964705882352941,1.0,1.0,QNG14828.1,XP_447667.1
100.0,100.0,253.0,253.0,253.0,522.0,0.0,2.0632411067193677,1.0,1.0,QNG14829.1,XP_447668.1
99.616,100.0,521.0,521.0,521.0,1066.0,0.0,2.0460652591170825,1.0,1.0,QNG14830.1,XP_447669.1
100.0,100.0,497.0,540.0,497.0,1016.0,0.0,2.0442655935613683,1.0,0.9203703703703704,QNG14831.1,XP_447670.1
98.922,100.0,463.0,464.0,464.0,944.0,0.0,2.038876889848812,1.0,1.0,QNG14832.1,XP_447671.1
97.835,100.0,508.0,508.0,508.0,1000.0,0.0,1.968503937007874,1.0,1.0,QNG14833.1,XP_447672.1
99.61,100.0,513.0,513.0,513.0,1010.0,0.0,1.9688109161793372,1.0,1.0,QNG14834.1,XP_447673.1
99.644,100.0,281.0,281.0,281.0,575.0,0.0,2.0462633451957295,1.0,1.0,QNG14835.1,XP_447674.1
100.0,100.0,367.0,367.0,367.0,739.0,0.0,2.0136239782016347,1.0,1.0,QNG14836.1,XP_447675.1
98.54,100.0,274.0,274.0,274.0,559.0,0.0,2.04014598540146,1.0,1.0,QNG14837.1,XP_447676.1
100.0,100.0,696.0,696.0,696.0,1437.0,0.0,2.064655172413793,1.0,1.0,QNG14838.1,XP_447677.1
99.526,100.0,211.0,211.0,211.0,429.0,2.5500000000000003e-156,2.0331753554502368,1.0,1.0,QNG14839.1,XP_447678.1
99.601,100.0,501.0,501.0,501.0,1027.0,0.0,2.0499001996007986,1.0,1.0,QNG14840.1,XP_447679.1
99.417,100.0,343.0,343.0,343.0,705.0,0.0,2.055393586005831,1.0,1.0,QNG14841.1,XP_447680.1
98.45,100.0,387.0,387.0,387.0,777.0,0.0,2.007751937984496,1.0,1.0,QNG14842.1,XP_447681.1
99.417,100.0,343.0,343.0,343.0,706.0,0.0,2.058309037900875,1.0,1.0,QNG14843.1,XP_447682.1
99.865,100.0,743.0,743.0,743.0,1541.0,0.0,2.0740242261103634,1.0,1.0,QNG14844.1,XP_447683.1
86.469,100.0,1618.0,1902.0,1168.0,1609.0,9.1,0.9944375772558715,0.7218788627935723,0.6140904311251314,QNG14845.1,XP_447684.1
100.0,100.0,446.0,468.0,446.0,926.0,0.0,2.0762331838565022,1.0,0.9529914529914529,QNG14849.1,XP_447687.1
99.007,100.0,906.0,906.0,906.0,1845.0,0.0,2.0364238410596025,1.0,1.0,QNG14850.1,XP_447688.1
89.85,100.0,1772.0,3344.0,1561.0,2437.0,1.03e-24,1.3752821670428894,0.8809255079006773,0.4668062200956938,QNG14851.1,XP_447690.2
99.841,100.0,630.0,630.0,630.0,1303.0,0.0,2.0682539682539685,1.0,1.0,QNG14852.1,XP_447691.1
100.0,100.0,257.0,257.0,257.0,521.0,0.0,2.027237354085603,1.0,1.0,QNG14853.1,XP_447692.1
99.226,100.0,1163.0,1163.0,1163.0,2385.0,0.0,2.0507308684436802,1.0,1.0,QNG14854.1,XP_447693.1
99.383,100.0,162.0,162.0,162.0,329.0,2.05e-118,2.0308641975308643,1.0,1.0,QNG14855.1,XP_447694.1
100.0,100.0,288.0,288.0,288.0,587.0,0.0,2.0381944444444446,1.0,1.0,QNG14856.1,XP_447695.1
100.0,100.0,172.0,172.0,172.0,349.0,5.559999999999999e-126,2.0290697674418605,1.0,1.0,QNG14857.1,XP_447696.1
99.508,100.0,813.0,813.0,813.0,1638.0,0.0,2.014760147601476,1.0,1.0,QNG14858.1,XP_447697.1
99.5,100.0,200.0,200.0,200.0,398.0,1.5700000000000002e-144,1.99,1.0,1.0,QNG14859.1,XP_447698.1
99.705,100.0,678.0,678.0,678.0,1367.0,0.0,2.0162241887905603,1.0,1.0,QNG14860.1,XP_447699.1
98.746,100.0,319.0,319.0,319.0,653.0,0.0,2.0470219435736676,1.0,1.0,QNG14861.1,XP_447700.1
99.526,100.0,211.0,211.0,211.0,430.0,9.820000000000001e-157,2.037914691943128,1.0,1.0,QNG14862.1,XP_447701.1
99.907,100.0,1070.0,1070.0,1070.0,2183.0,0.0,2.0401869158878503,1.0,1.0,QNG14863.1,XP_447702.1
100.0,100.0,574.0,574.0,574.0,1199.0,0.0,2.0888501742160277,1.0,1.0,QNG14864.1,XP_447703.1
99.459,100.0,555.0,555.0,555.0,1125.0,0.0,2.027027027027027,1.0,1.0,QNG14865.1,XP_447704.1
99.504,100.0,403.0,403.0,403.0,812.0,0.0,2.0148883374689825,1.0,1.0,QNG14866.1,XP_447706.1
100.0,100.0,478.0,478.0,478.0,979.0,0.0,2.0481171548117154,1.0,1.0,QNG14867.1,XP_447707.1
99.603,100.0,252.0,252.0,252.0,516.0,0.0,2.0476190476190474,1.0,1.0,QNG14868.1,XP_447708.1
99.693,100.0,326.0,335.0,326.0,678.0,0.0,2.079754601226994,1.0,0.9731343283582089,QNG14869.1,XP_447709.1
98.718,100.0,234.0,234.0,234.0,485.0,6.22e-178,2.072649572649573,1.0,1.0,QNG14870.1,XP_447710.1
100.0,100.0,183.0,183.0,183.0,372.0,4.92e-135,2.0327868852459017,1.0,1.0,QNG14871.1,XP_447711.1
99.725,100.0,363.0,363.0,363.0,743.0,0.0,2.046831955922865,1.0,1.0,QNG14872.1,XP_447712.1
98.652,100.0,816.0,816.0,816.0,1593.0,0.0,1.9522058823529411,1.0,1.0,QNG14873.1,XP_447713.1
99.742,100.0,388.0,391.0,388.0,805.0,0.0,2.0747422680412373,1.0,0.9923273657289002,QNG14874.1,XP_447714.1
99.49,100.0,392.0,392.0,392.0,808.0,0.0,2.061224489795918,1.0,1.0,QNG14875.1,XP_447715.1
100.0,100.0,475.0,475.0,475.0,932.0,0.0,1.9621052631578948,1.0,1.0,QNG14876.1,XP_447716.1
98.438,100.0,384.0,391.0,384.0,783.0,0.0,2.0390625,1.0,0.9820971867007673,QNG14877.1,XP_447717.1
100.0,100.0,107.0,107.0,107.0,213.0,3.2e-74,1.9906542056074767,1.0,1.0,QNG14881.1,XP_447719.1
99.642,100.0,279.0,279.0,279.0,569.0,0.0,2.039426523297491,1.0,1.0,QNG14882.1,XP_447720.1
99.578,100.0,237.0,237.0,237.0,494.0,0.0,2.0843881856540083,1.0,1.0,QNG14883.1,XP_447721.1
97.421,100.0,497.0,504.0,504.0,909.0,0.0,1.8289738430583502,1.0,1.0,QNG14884.1,XP_447722.1
99.67,100.0,303.0,303.0,303.0,624.0,0.0,2.0594059405940595,1.0,1.0,QNG14885.1,XP_447723.1
98.759,100.0,564.0,564.0,564.0,1147.0,0.0,2.0336879432624113,1.0,1.0,QNG14886.1,XP_447724.1
99.66,100.0,294.0,294.0,294.0,604.0,0.0,2.054421768707483,1.0,1.0,QNG14887.1,XP_447725.1
99.3,100.0,857.0,857.0,857.0,1750.0,0.0,2.042007001166861,1.0,1.0,QNG14888.1,XP_447726.1
99.598,100.0,498.0,498.0,498.0,1012.0,0.0,2.032128514056225,1.0,1.0,QNG14889.1,XP_447727.1
100.0,100.0,241.0,241.0,241.0,499.0,0.0,2.070539419087137,1.0,1.0,QNG14890.1,XP_447728.1
97.412,100.0,541.0,540.0,541.0,1065.0,0.0,1.9685767097966729,1.0,1.0,QNG14891.1,XP_447729.1
100.0,100.0,152.0,152.0,152.0,308.0,2.69e-110,2.026315789473684,1.0,1.0,QNG14892.1,XP_447730.1
100.0,100.0,332.0,332.0,332.0,676.0,0.0,2.036144578313253,1.0,1.0,QNG14893.1,XP_447731.1
99.726,100.0,365.0,365.0,365.0,736.0,0.0,2.0164383561643837,1.0,1.0,QNG14894.1,XP_447732.1
99.85,100.0,665.0,665.0,665.0,1372.0,0.0,2.0631578947368423,1.0,1.0,QNG14895.1,XP_447733.1
99.858,100.0,705.0,705.0,705.0,1457.0,0.0,2.066666666666667,1.0,1.0,QNG14896.1,XP_447734.1
100.0,100.0,488.0,488.0,488.0,1018.0,0.0,2.0860655737704916,1.0,1.0,QNG14897.1,XP_447735.1
100.0,100.0,293.0,293.0,293.0,605.0,0.0,2.0648464163822524,1.0,1.0,QNG14898.1,XP_447736.1
99.878,100.0,817.0,817.0,817.0,1674.0,0.0,2.0489596083231336,1.0,1.0,QNG14899.1,XP_447737.1
99.898,100.0,983.0,983.0,983.0,2020.0,0.0,2.054933875890132,1.0,1.0,QNG14900.1,XP_447738.1
100.0,100.0,211.0,211.0,211.0,411.0,3.01e-149,1.947867298578199,1.0,1.0,QNG14901.1,XP_447739.1
99.72,100.0,357.0,357.0,357.0,731.0,0.0,2.0476190476190474,1.0,1.0,QNG14902.1,XP_447740.1
100.0,100.0,481.0,481.0,481.0,1005.0,0.0,2.0893970893970892,1.0,1.0,QNG14903.1,XP_447741.1
99.735,100.0,1884.0,1884.0,1884.0,3823.0,0.0,2.0291932059447984,1.0,1.0,QNG14904.1,XP_447742.1
99.66,100.0,294.0,294.0,294.0,610.0,0.0,2.074829931972789,1.0,1.0,QNG14905.1,XP_447743.1
100.0,100.0,82.0,82.0,82.0,169.0,1.51e-57,2.0609756097560976,1.0,1.0,QNG14906.1,XP_447744.1
99.942,100.0,1710.0,1710.0,1710.0,3473.0,0.0,2.030994152046784,1.0,1.0,QNG14907.1,XP_447745.1
99.769,100.0,866.0,866.0,866.0,1657.0,0.0,1.9133949191685913,1.0,1.0,QNG14908.1,XP_447746.1
99.696,100.0,1314.0,1314.0,1314.0,2702.0,0.0,2.0563165905631657,1.0,1.0,QNG14909.1,XP_447747.1
97.523,100.0,437.0,442.0,444.0,880.0,0.0,2.013729977116705,1.0,1.0,QNG14910.1,XP_447748.1
100.0,88.0,710.0,623.0,623.0,1304.0,0.0,1.8366197183098592,0.8774647887323944,1.0,QNG14911.1,XP_447749.1
97.685,100.0,216.0,215.0,216.0,432.0,1.4400000000000001e-157,2.0,1.0,1.0,QNG14912.1,XP_447750.1
99.142,100.0,466.0,466.0,466.0,936.0,0.0,2.0085836909871246,1.0,1.0,QNG14913.1,XP_447751.1
97.354,100.0,378.0,378.0,378.0,765.0,0.0,2.0238095238095237,1.0,1.0,QNG14914.1,XP_447752.1
98.693,100.0,153.0,153.0,153.0,304.0,6.69e-109,1.9869281045751634,1.0,1.0,QNG14915.1,XP_447753.1
99.492,100.0,197.0,197.0,197.0,398.0,1.28e-144,2.020304568527919,1.0,1.0,QNG14916.1,XP_447754.1
99.767,100.0,430.0,430.0,430.0,883.0,0.0,2.0534883720930233,1.0,1.0,QNG14918.1,XP_447755.1
99.614,100.0,259.0,259.0,259.0,547.0,0.0,2.111969111969112,1.0,1.0,QNG14919.1,XP_447756.1
100.0,100.0,765.0,765.0,765.0,1563.0,0.0,2.0431372549019606,1.0,1.0,QNG14920.1,XP_447757.1
100.0,100.0,317.0,317.0,317.0,644.0,0.0,2.031545741324921,1.0,1.0,QNG14921.1,XP_447758.2
100.0,100.0,195.0,195.0,195.0,404.0,6.03e-147,2.071794871794872,1.0,1.0,QNG14922.1,XP_447759.1
99.383,100.0,811.0,811.0,811.0,1658.0,0.0,2.0443896424167693,1.0,1.0,QNG14923.1,XP_447760.1
98.805,95.0,265.0,251.0,251.0,499.0,0.0,1.8830188679245283,0.9471698113207547,1.0,QNG14924.1,XP_447761.1
99.583,100.0,479.0,480.0,480.0,980.0,0.0,2.045929018789144,1.0,1.0,QNG14925.1,XP_447762.1
99.037,100.0,623.0,623.0,623.0,1268.0,0.0,2.0353130016051364,1.0,1.0,QNG14926.1,XP_447763.1
99.43,100.0,351.0,351.0,351.0,719.0,0.0,2.0484330484330484,1.0,1.0,QNG14927.1,XP_447764.1
100.0,100.0,467.0,467.0,467.0,954.0,0.0,2.0428265524625266,1.0,1.0,QNG14928.1,XP_447765.1
99.613,100.0,517.0,517.0,517.0,1072.0,0.0,2.0735009671179885,1.0,1.0,QNG14929.1,XP_447766.1
99.346,100.0,610.0,612.0,612.0,1241.0,0.0,2.0344262295081967,1.0,1.0,QNG14930.1,XP_447767.1
99.774,100.0,442.0,442.0,442.0,912.0,0.0,2.063348416289593,1.0,1.0,QNG14931.1,XP_447768.1
100.0,100.0,228.0,228.0,228.0,468.0,2.73e-171,2.0526315789473686,1.0,1.0,QNG14932.1,XP_447769.1
99.158,100.0,827.0,831.0,831.0,1697.0,0.0,2.051995163240629,1.0,1.0,QNG14933.1,XP_447770.1
100.0,100.0,564.0,564.0,564.0,1139.0,0.0,2.019503546099291,1.0,1.0,QNG14934.1,XP_447771.1
100.0,96.0,275.0,265.0,265.0,556.0,0.0,2.021818181818182,0.9636363636363636,1.0,QNG14935.1,XP_447772.1
99.503,100.0,1006.0,1006.0,1006.0,2028.0,0.0,2.0159045725646125,1.0,1.0,QNG14936.1,XP_447773.1
100.0,100.0,372.0,372.0,372.0,765.0,0.0,2.056451612903226,1.0,1.0,QNG14937.1,XP_447774.1
99.602,100.0,251.0,251.0,251.0,492.0,5.99e-180,1.9601593625498008,1.0,1.0,QNG14938.1,XP_447775.1
98.667,100.0,300.0,300.0,300.0,602.0,0.0,2.006666666666667,1.0,1.0,QNG14939.1,XP_447776.1
99.448,100.0,1267.0,1268.0,1268.0,2573.0,0.0,2.0307813733228097,1.0,1.0,QNG14940.1,XP_447777.1
99.702,100.0,671.0,671.0,671.0,1384.0,0.0,2.0625931445603576,1.0,1.0,QNG14941.1,XP_447778.1
100.0,100.0,344.0,344.0,344.0,691.0,0.0,2.008720930232558,1.0,1.0,QNG14942.1,XP_447780.1
99.694,100.0,327.0,327.0,327.0,673.0,0.0,2.058103975535168,1.0,1.0,QNG14943.1,XP_447781.1
99.13,35.0,979.0,978.0,345.0,707.0,0.0,0.7221654749744637,0.35240040858018384,0.35276073619631904,QNG14945.1,XP_447783.1
99.917,100.0,1202.0,1202.0,1202.0,2509.0,0.0,2.0873544093178036,1.0,1.0,QNG14948.1,XP_447785.1
99.683,100.0,946.0,946.0,946.0,1919.0,0.0,2.028541226215645,1.0,1.0,QNG14949.1,XP_447786.1
98.562,100.0,1374.0,1391.0,1391.0,2757.0,0.0,2.006550218340611,1.0,1.0,QNG14950.1,XP_447787.1
100.0,100.0,169.0,169.0,169.0,349.0,3.3599999999999995e-126,2.06508875739645,1.0,1.0,QNG14951.1,XP_447788.1
99.765,100.0,425.0,425.0,425.0,863.0,0.0,2.030588235294118,1.0,1.0,QNG14952.1,XP_447789.1
96.434,100.0,701.0,701.0,701.0,1328.0,0.0,1.8944365192582027,1.0,1.0,QNG14953.1,XP_447790.1
98.289,100.0,1052.0,1040.0,1052.0,2129.0,0.0,2.023764258555133,1.0,1.0,QNG14954.1,XP_447791.1
100.0,100.0,361.0,361.0,361.0,748.0,0.0,2.07202216066482,1.0,1.0,QNG14955.1,XP_447792.1
98.734,100.0,474.0,474.0,474.0,966.0,0.0,2.037974683544304,1.0,1.0,QNG14956.1,XP_447793.1
87.5,20.0,79.0,37.0,16.0,32.3,0.000475,0.40886075949367084,0.20253164556962025,0.43243243243243246,QNG14957.1,XP_447794.1
98.729,100.0,708.0,708.0,708.0,1462.0,0.0,2.0649717514124295,1.0,1.0,QNG14958.1,XP_447795.1
100.0,100.0,139.0,139.0,139.0,285.0,9.32e-102,2.050359712230216,1.0,1.0,QNG14959.1,XP_447796.1
100.0,100.0,285.0,285.0,285.0,580.0,0.0,2.0350877192982457,1.0,1.0,QNG14960.1,XP_447797.1
99.685,100.0,951.0,951.0,951.0,1961.0,0.0,2.0620399579390116,1.0,1.0,QNG14961.1,XP_447798.1
99.6,100.0,500.0,500.0,500.0,1017.0,0.0,2.034,1.0,1.0,QNG14962.1,XP_447799.1
99.306,100.0,144.0,144.0,144.0,295.0,8.97e-106,2.048611111111111,1.0,1.0,QNG14963.1,XP_447800.1
100.0,100.0,238.0,238.0,238.0,481.0,2.9399999999999997e-176,2.0210084033613445,1.0,1.0,QNG14964.1,XP_447801.1
99.767,100.0,429.0,429.0,429.0,887.0,0.0,2.0675990675990676,1.0,1.0,QNG14965.1,XP_447802.1
100.0,100.0,180.0,180.0,180.0,367.0,4.73e-133,2.0388888888888888,1.0,1.0,QNG14966.1,XP_447803.1
99.815,100.0,541.0,541.0,541.0,1100.0,0.0,2.033271719038817,1.0,1.0,QNG14967.1,XP_447804.1
99.346,100.0,153.0,153.0,153.0,305.0,2.8400000000000003e-109,1.9934640522875817,1.0,1.0,QNG14968.1,XP_447805.1
99.553,100.0,894.0,894.0,894.0,1810.0,0.0,2.024608501118568,1.0,1.0,QNG14970.1,XP_447806.1
100.0,100.0,254.0,254.0,254.0,509.0,0.0,2.0039370078740157,1.0,1.0,QNG14969.1,XP_447807.1
99.701,100.0,334.0,334.0,334.0,662.0,0.0,1.9820359281437125,1.0,1.0,QNG14971.1,XP_447808.1
100.0,100.0,261.0,261.0,261.0,538.0,0.0,2.0613026819923372,1.0,1.0,QNG14972.1,XP_447809.1
100.0,100.0,312.0,312.0,312.0,651.0,0.0,2.0865384615384617,1.0,1.0,QNG14973.1,XP_447810.1
100.0,100.0,412.0,412.0,412.0,835.0,0.0,2.0266990291262137,1.0,1.0,QNG14974.1,XP_447811.1
99.672,100.0,916.0,916.0,916.0,1872.0,0.0,2.0436681222707422,1.0,1.0,QNG14975.1,XP_447812.1
99.757,100.0,1235.0,1235.0,1235.0,2553.0,0.0,2.0672064777327934,1.0,1.0,QNG14976.1,XP_447813.1
99.385,37.0,870.0,900.0,325.0,627.0,0.0,0.7206896551724138,0.3735632183908046,0.3611111111111111,QNG14977.1,XP_447814.1
89.701,100.0,754.0,833.0,835.0,1364.0,0.0,1.8090185676392574,1.0,1.0,QNG14978.1,XP_447815.1
99.694,37.0,895.0,903.0,327.0,645.0,0.0,0.7206703910614525,0.3653631284916201,0.36212624584717606,QNG14979.1,XP_447816.1
100.0,100.0,147.0,147.0,147.0,297.0,2.6999999999999997e-106,2.020408163265306,1.0,1.0,QNG14980.1,XP_447818.1
99.086,100.0,547.0,547.0,547.0,1114.0,0.0,2.036563071297989,1.0,1.0,QNG14981.1,XP_447819.1
99.763,100.0,844.0,844.0,844.0,1721.0,0.0,2.0390995260663507,1.0,1.0,QNG14982.1,XP_447820.1
100.0,100.0,148.0,148.0,148.0,302.0,3.53e-108,2.0405405405405403,1.0,1.0,QNG14983.1,XP_447821.1
97.625,100.0,379.0,379.0,379.0,756.0,0.0,1.9947229551451187,1.0,1.0,QNG14984.1,XP_447822.1
99.037,100.0,935.0,935.0,935.0,1888.0,0.0,2.0192513368983955,1.0,1.0,QNG14985.1,XP_447823.1
99.738,100.0,382.0,382.0,382.0,780.0,0.0,2.0418848167539267,1.0,1.0,QNG14986.1,XP_447824.1
100.0,92.0,103.0,97.0,95.0,192.0,1.98e-66,1.8640776699029127,0.9223300970873787,0.979381443298969,QNG14987.1,XP_447825.1
100.0,100.0,625.0,625.0,625.0,1292.0,0.0,2.0672,1.0,1.0,QNG14988.1,XP_447826.1
100.0,100.0,160.0,160.0,160.0,333.0,2.58e-120,2.08125,1.0,1.0,QNG14989.1,XP_447827.1
99.752,100.0,403.0,403.0,403.0,834.0,0.0,2.069478908188586,1.0,1.0,QNG14990.1,XP_447828.1
100.0,100.0,530.0,530.0,530.0,1091.0,0.0,2.0584905660377357,1.0,1.0,QNG14991.1,XP_447829.1
99.632,100.0,543.0,543.0,543.0,1124.0,0.0,2.0699815837937385,1.0,1.0,QNG14992.1,XP_447830.1
100.0,100.0,127.0,127.0,127.0,259.0,4.15e-92,2.0393700787401574,1.0,1.0,QNG14993.1,XP_447831.1
100.0,100.0,515.0,515.0,515.0,1051.0,0.0,2.0407766990291263,1.0,1.0,QNG14994.1,XP_447832.1
99.554,100.0,448.0,448.0,448.0,921.0,0.0,2.0558035714285716,1.0,1.0,QNG14995.1,XP_447833.1
97.826,100.0,230.0,230.0,230.0,438.0,1.6e-159,1.9043478260869566,1.0,1.0,QNG14996.1,XP_447834.1
98.791,100.0,573.0,579.0,579.0,1144.0,0.0,1.9965095986038395,1.0,1.0,QNG14997.1,XP_447835.1
100.0,100.0,553.0,553.0,553.0,1160.0,0.0,2.097649186256781,1.0,1.0,QNG14998.1,XP_447837.2
100.0,100.0,157.0,157.0,157.0,315.0,3.03e-113,2.0063694267515926,1.0,1.0,QNG14999.1,XP_447838.1
99.839,100.0,620.0,620.0,620.0,1281.0,0.0,2.0661290322580643,1.0,1.0,QNG15000.1,XP_447839.1
99.771,100.0,873.0,873.0,873.0,1793.0,0.0,2.053837342497136,1.0,1.0,QNG15001.1,XP_447840.1
100.0,100.0,894.0,894.0,894.0,1877.0,0.0,2.0995525727069353,1.0,1.0,QNG15002.1,XP_447841.1
99.754,100.0,813.0,813.0,813.0,1644.0,0.0,2.022140221402214,1.0,1.0,QNG15003.1,XP_447842.1
100.0,100.0,112.0,112.0,112.0,226.0,2.6100000000000002e-79,2.017857142857143,1.0,1.0,QNG15004.1,XP_447843.1
100.0,100.0,517.0,517.0,517.0,1069.0,0.0,2.0676982591876207,1.0,1.0,QNG15005.1,XP_447844.1
100.0,100.0,135.0,135.0,135.0,271.0,1.92e-96,2.0074074074074075,1.0,1.0,QNG15006.1,XP_447845.1
99.661,100.0,884.0,884.0,884.0,1816.0,0.0,2.0542986425339365,1.0,1.0,QNG15008.1,XP_447846.1
99.686,100.0,636.0,636.0,636.0,1300.0,0.0,2.0440251572327046,1.0,1.0,QNG15009.1,XP_447847.1
99.795,100.0,487.0,487.0,487.0,1012.0,0.0,2.078028747433265,1.0,1.0,QNG15010.1,XP_447848.1
99.536,100.0,646.0,646.0,646.0,1323.0,0.0,2.0479876160990713,1.0,1.0,QNG15011.1,XP_447849.1
100.0,100.0,543.0,543.0,543.0,1132.0,0.0,2.0847145488029466,1.0,1.0,QNG15012.1,XP_447850.1
100.0,100.0,280.0,280.0,280.0,572.0,0.0,2.0428571428571427,1.0,1.0,QNG15013.1,XP_447851.1
99.532,100.0,427.0,427.0,427.0,888.0,0.0,2.079625292740047,1.0,1.0,QNG15014.1,XP_447852.1
99.678,100.0,622.0,622.0,622.0,1287.0,0.0,2.0691318327974275,1.0,1.0,QNG15015.1,XP_447853.1
99.856,100.0,693.0,693.0,693.0,1436.0,0.0,2.0721500721500723,1.0,1.0,QNG15016.1,XP_447854.1
99.613,100.0,517.0,517.0,517.0,1067.0,0.0,2.0638297872340425,1.0,1.0,QNG15017.1,XP_447855.1
100.0,100.0,123.0,123.0,123.0,248.0,9.03e-88,2.016260162601626,1.0,1.0,QNG15018.1,XP_447856.1
100.0,100.0,322.0,322.0,322.0,668.0,0.0,2.0745341614906834,1.0,1.0,QNG15019.1,XP_447857.1
99.206,100.0,504.0,504.0,504.0,1043.0,0.0,2.0694444444444446,1.0,1.0,QNG15020.1,XP_447858.1
99.611,100.0,1029.0,1029.0,1029.0,2057.0,0.0,1.999028182701652,1.0,1.0,QNG15021.1,XP_447859.1
